zip,post_district,comment,region,town,lat,lng
7114,Uors (Lumnezia),,GR,Uors (Lumnezia),46.70024,9.18358
7115,Surcasti,,GR,Surcasti,46.69788,9.17763
7116,Lunschania,,GR,Tersnaus,46.66062,9.19019
7116,St. Martin (Lugnez),,GR,St. Martin (Lugnez),46.66152,9.18974
7116,Tersnaus,,GR,Tersnaus,46.69207,9.18459
7122,Brün,,GR,Valendas,46.7880731,9.282727
7122,Carrera,,GR,Carrera,46.78854,9.29728
7122,Dutjen,,GR,Valendas,46.77079,9.27489
7122,Valendas,,GR,Valendas,46.7880731,9.282727
7126,Castrisch,,GR,Castrisch,46.7769336,9.2477069
7127,Sevgein,,GR,Sevgein,46.7649767,9.2217651
7128,Riein,,GR,Riein,46.7447291,9.2330593
7130,Ilanz,,GR,Ilanz,46.77421,9.20474
7130,Schnaus,,GR,Schnaus,46.7763079,9.180229
7130,Strada im Oberland,,GR,Ilanz,46.77591,9.18537
7132,Vals,,GR,Vals,46.5573138,9.1342853
7134,Obersaxen,,GR,Obersaxen,46.7303576,9.0996145
7137,Flond,,GR,Flond,46.7672804,9.1654367
7138,Surcuolm,,GR,Surcuolm,46.7583935,9.1436612
7138,Valata (Obersaxen),,GR,Surcuolm,46.76258,9.13557
7141,Luven,,GR,Luven,46.7612113,9.1988877
7142,Cumbel,,GR,Cumbel,46.7257143,9.1919698
7143,Morissen,,GR,Morissen,46.7299999,9.1805299
7144,Vella,,GR,Vella,46.7179729,9.173978
7145,Degen,,GR,Degen,46.707833,9.1678025
7146,Vattiz,,GR,Vattiz,46.70667,9.15909
7147,Vignogn,,GR,Vignogn,46.6989481,9.1566242
7148,Lumbrein,,GR,Lumbrein,46.6832997,9.1359177
7148,Surin,,GR,Surin,46.66493,9.11447
7149,Vrin,,GR,Vrin,46.6550038,9.0988945
7151,Schluein,,GR,Schluein,46.791452,9.2191121
7152,Sagogn,,GR,Sagogn,46.7923608,9.25738
7153,Falera,,GR,Falera,46.818806,9.2128547
7154,Ruschein,,GR,Ruschein,46.78567,9.19226
7155,Ladir,,GR,Ladir,46.7901944,9.2024732
7156,Pigniu,,GR,Pigniu,46.8096458,9.116447
7156,Rueun,,GR,Rueun,46.7788792,9.1502667
7157,Siat,,GR,Siat,46.7911095,9.1632467
7158,Waltensburg/Vuorz,,GR,Waltensburg/Vuorz,46.7767213,9.1170754
7158,Waltensburg/Vuorz Staziun,,GR,Waltensburg/Vuorz,46.7696159,9.1196732
7159,Andiast,,GR,Andiast,46.783238,9.1115966
7162,Tavanasa,,GR,Tavanasa,46.7540917,9.0623319
7163,Danis,,GR,Danis,46.75502,9.05491
7164,Dardin,,GR,Dardin,46.7576019,9.0329259
7165,Breil/Brigels,,GR,Breil/Brigels,46.7896862,9.0280612
7166,Darvella,,GR,Trun,46.7454,8.9987
7166,Lumneins,,GR,Trun,46.74294,9.01512
7166,Trun,,GR,Trun,46.7431522,8.991023
7167,Zignau,,GR,Zignau,46.7347635,9.0136043
7168,Schlans,,GR,Schlans,46.7529203,9.0156071
7172,Rabius,,GR,Rabius,46.7342377,8.9588146
7173,Surrein,,GR,Surrein,46.72318,8.94908
7173,Tenigerbad,,GR,Surrein,46.68946,8.95733
7174,S. Benedetg,,GR,S. Benedetg,46.73246,8.93757
7175,Sumvitg,,GR,Sumvitg,46.7326531,8.9166466
7176,Cumpadials,,GR,Cumpadials,46.7228398,8.9226553
7180,Disentis/Mustér,,GR,Disentis/Mustér,46.7264799,8.8396253
7180,Disla,,GR,Disentis/Mustér,46.7117085,8.8746609
7182,Cavardiras,,GR,Cavardiras,46.709947,8.8844712
7183,Mumpé Medel,,GR,Mumpé Medel,46.6895993,8.8470699
7184,Curaglia,,GR,Curaglia,46.6731766,8.8584582
7184,Medel (Lucmagn),,GR,Curaglia,46.6796025,8.8789877
7185,Platta,,GR,Platta,46.6580873,8.8541219
7186,Segnas,,GR,Segnas,46.6948222,8.8282897
7187,Camischolas,,GR,Camischolas,46.6795378,8.7655068
7188,Sedrun,,GR,Sedrun,46.6350607,8.7633517
7188,Surrein GR,,GR,Sedrun,46.6749034,8.7813549
7188,Tujetsch,,GR,Sedrun,46.6350607,8.7633517
7189,Rueras,,GR,Rueras,46.6749772,8.7502117
7189,Selva (Tujetsch),,GR,Rueras,46.65983,8.72062
7189,Tschamut,,GR,Rueras,46.65524,8.7089
7201,Untervaz Bahnhof,,GR,Untervaz Bahnhof,46.9193239,9.5576124
7202,Says,,GR,Says,46.9030234,9.5761492
7203,Trimmis,,GR,Trimmis,46.9009,9.56155
7204,Untervaz,,GR,Untervaz,46.9275438,9.5351588
7205,Zizers,,GR,Zizers,46.93653,9.56552
7206,Igis,,GR,Igis,46.9446667,9.5837889
7208,Malans GR,,GR,Malans GR,46.9816699,9.5758945
7212,Seewis Dorf,,GR,Seewis Dorf,47.0136232,9.6378917
7212,Seewis-Pardisla,,GR,Seewis-Pardisla,46.9771411,9.63363
7212,Seewis-Schmitten,,GR,Seewis-Schmitten,46.98642,9.64004
7213,Valzeina,,GR,Valzeina,46.9497033,9.6029117
7214,Grüsch,,GR,Grüsch,46.9806104,9.6503565
7214,Ueberlandquart,,GR,Grüsch,46.9715073,9.6353615
7215,Fanas,,GR,Fanas,46.9847508,9.6664169
7220,Schiers,,GR,Schiers,46.9725548,9.6884213
7222,Lunden,,GR,Lunden,46.9512265,9.7127043
7223,Buchen im Prättigau,,GR,Buchen im Prättigau,46.9351528,9.724761
7224,Putz,,GR,Putz,46.9261946,9.7440651
7226,Fajauna,,GR,Fajauna,46.96967,9.70054
7226,Stels,,GR,Stels,46.966,9.71415
7228,Pusserein,,GR,Pusserein,46.98644,9.70855
7228,Schuders,,GR,Schuders,46.991667,9.738889
7231,Pragg-Jenaz,,GR,Pragg-Jenaz,46.9396094,9.7064554
7232,Furna,,GR,Furna,46.9370607,9.6787277
7233,Jenaz,,GR,Jenaz,46.8954813,9.70194
7235,Fideris,,GR,Fideris,46.91472,9.74111
7240,Küblis,,GR,Küblis,46.9144002,9.7784561
7241,Conters im Prättigau,,GR,Conters im Prättigau,46.90164,9.79853
7242,Luzein,,GR,Luzein,46.9220575,9.7632718
7243,Pany,,GR,Pany,46.92779,9.77068
7244,Gadenstätt,,GR,Gadenstätt,46.9449884,9.7961369
7245,Ascharina,,GR,Ascharina,46.9443659,9.8171268
7246,St. Antönien,,GR,St. Antönien,46.9695874,9.8142825
7247,Saas im Prättigau,,GR,Saas im Prättigau,46.91023,9.8107
7249,Serneus,,GR,Serneus,46.889989,9.838752
7250,Klosters,,GR,Klosters,46.8390202,9.9588438
7252,Klosters Dorf,,GR,Klosters Dorf,46.9075406,9.9028379
7260,Davos 3 Dorf,,GR,Davos Dorf,46.809751,9.8397801
7260,Dischma,,GR,Davos Dorf,46.7895779,9.8660368
7260,Flüela Hospiz,,GR,Davos Dorf,46.750304,9.9470658
7260,Flüelapass,,GR,Davos Dorf,46.7757476,9.8997731
7265,Davos Wolfgang,,GR,Davos Wolfgang,46.8325862,9.86436
7265,Laret,,GR,Davos Wolfgang,46.84151,9.86749
7270,Davos Platz,,GR,Davos Platz,46.7947955,9.8162434
7270,Davos Platz 1,PO box only,GR,Davos Platz 1,46.7937472,9.8201315
7272,Davos Clavadel,,GR,Davos Clavadel,46.7209578,9.8561402
7272,Sertig Dörfli,,GR,Davos Clavadel,46.7263,9.84783
7276,Davos Frauenkirch,,GR,Davos Frauenkirch,46.7673762,9.7975634
7277,Davos Glaris,,GR,Davos Glaris,46.7436591,9.7763481
7278,Davos Monstein,,GR,Davos Monstein,46.713056,9.769444
7302,Landquart,,GR,Landquart,46.9637196,9.5902401
7303,Mastrils,,GR,Mastrils,46.96628,9.54229
7304,Luziensteig,,GR,Maienfeld,47.0296,9.52811
7304,Maienfeld,,GR,Maienfeld,47.00571,9.530813
7304,St. Luzisteig,,GR,Maienfeld,47.02996,9.52798
7306,Fläsch,,GR,Fläsch,47.0430228,9.5802493
7307,Jenins,,GR,Jenins,47.0005004,9.5577461
7310,Bad Ragaz,,SG,Bad Ragaz,47.0034141,9.5011062
7310,Pfäfers Bad,,SG,Bad Ragaz,46.97405,9.48798
7312,Pfäfers,,SG,Pfäfers,46.9886507,9.4974937
7313,St. Margrethenberg,,SG,St. Margrethenberg,46.97804,9.51272
7314,Vadura,,SG,Vadura,46.9574335,9.4848799
7315,Kunkels,,SG,Vättis,46.87009,9.41106
7315,Vättis,,SG,Vättis,46.9257169,9.4000529
7317,Valens,,SG,Valens,46.9688945,9.4801771
7317,Vasön,,SG,Vasön,46.9529,9.47763
7320,Sargans,,SG,Sargans,47.0478519,9.4406105
7323,Pizol,,SG,Wangs,47.00229,9.41994
7323,Pizolhütte,,SG,Wangs,46.979218,9.417035
7323,Wangs,,SG,Wangs,47.03428,9.43132
7324,Vilters,,SG,Vilters,47.02573,9.45082
7325,Schwendi im Weisstannental,,SG,Schwendi im Weisstannental,47.0184136,9.3451975
7326,Weisstannen,,SG,Weisstannen,46.990556,9.344444
7402,Bonaduz,,GR,Bonaduz,46.8117055,9.4000143
7402,Sculms,,GR,Bonaduz,46.77754,9.35832
7403,Rhäzüns,,GR,Rhäzüns,46.7987173,9.3979278
7404,Feldis/Veulden,,GR,Feldis/Veulden,46.7949566,9.4320176
7405,Rothenbrunnen,,GR,Rothenbrunnen,46.7682466,9.4272835
7407,Trans,,GR,Trans,46.7647922,9.460412
7408,Cazis,,GR,Cazis,46.7402927,9.426735
7408,Realta,,GR,Realta,46.73383,9.42734
7408,Unterrealta,,GR,Realta,46.75387,9.42088
7411,Sils im Domleschg,,GR,Sils im Domleschg,46.7019286,9.4555982
7412,Scharans,,GR,Scharans,46.7169311,9.4595783
7413,Fürstenaubruck,,GR,Fürstenaubruck,46.7127236,9.4506208
7414,Fürstenau,,GR,Fürstenau,46.7227876,9.4467183
7415,Pratval,,GR,Pratval,46.7317233,9.4457044
7415,Rodels,,GR,Rodels,46.7353373,9.4446744
7416,Almens,,GR,Almens,46.7375722,9.4558414
7417,Canova,,GR,Paspels,46.7436288,9.448827
7417,Paspels,,GR,Paspels,46.7496939,9.4424571
7418,Tumegl/Tomils,,GR,Tumegl/Tomils,46.76234,9.44084
7419,Scheid,,GR,Scheid,46.7776064,9.4490457
7421,Schauenberg,,GR,Summaprada,46.7129104,9.4289428
7421,Summaprada,,GR,Summaprada,46.7136773,9.4341335
7422,Tartar,,GR,Tartar,46.71864,9.41805
7423,Portein,,GR,Portein,46.7121996,9.4072496
7423,Sarn,,GR,Sarn,46.7200511,9.408912
7424,Dalin,,GR,Dalin,46.73511,9.40431
7424,Präz,,GR,Präz,46.7427,9.4052
7425,Masein,,GR,Masein,46.6918759,9.4227713
7426,Flerden,,GR,Flerden,46.70306,9.4085
7427,Urmein,,GR,Urmein,46.6915129,9.401246
7428,Glaspass,,GR,Glaspass,46.6851338,9.3569036
7428,Tschappina,,GR,Tschappina,46.6851338,9.3569036
7430,Rongellen,,GR,Rongellen,46.6735701,9.4433249
7430,Thusis,,GR,Thusis,46.6960141,9.439494
7431,Mutten,,GR,Mutten,46.6785747,9.4995694
7431,Obermutten,,GR,Obermutten,46.6724273,9.484025
7432,Reischen,,GR,Zillis,46.63457,9.44482
7432,Zillis,,GR,Zillis,46.63457,9.44482
7433,Casti,,GR,Donat,46.629069,9.4294985
7433,Donat,,GR,Donat,46.629069,9.4294985
7433,Farden,,GR,Farden,46.6243833,9.3852359
7433,Lohn GR,,GR,Lohn GR,46.6510793,9.4271108
7433,Mathon,,GR,Mathon,46.63618,9.41416
7433,Pazen,,GR,Farden,46.6360736,9.4297477
7433,Wergenstein,,GR,Wergenstein,46.6243833,9.3852359
7434,Sufers,,GR,Sufers,46.5705798,9.3664443
7435,Splügen,,GR,Splügen,46.5528268,9.3233581
7435,Splügenpass,,GR,Splügen,46.5528268,9.3233581
7436,Medels im Rheinwald,,GR,Medels im Rheinwald,46.539769,9.2909774
7437,Nufenen,,GR,Nufenen,46.5394932,9.2433569
7438,Hinterrhein,,GR,Hinterrhein,46.5304816,9.1985525
7440,Andeer,,GR,Andeer,46.6034023,9.4263657
7442,Clugin,,GR,Clugin,46.6162486,9.4262159
7443,Pignia,,GR,Pignia,46.6136788,9.4381171
7444,Ausserferrera,,GR,Ausserferrera,46.5571049,9.4392882
7445,Innerferrera,,GR,Innerferrera,46.52112,9.44294
7446,Campsut-Cröt,,GR,Campsut-Cröt,46.4614155,9.4759628
7447,Am Bach (Avers),,GR,Am Bach (Avers),46.45349,9.5481
7447,Cresta (Avers),,GR,Cresta (Avers),46.4730503,9.5117629
7448,Juf,,GR,Juf,46.44531,9.58008
7450,Solis,,GR,Tiefencastel,46.6618506,9.5771616
7450,Tiefencastel,,GR,Tiefencastel,46.6618506,9.5771616
7451,Alvaschein,,GR,Alvaschein,46.67476,9.55086
7452,Cunter,,GR,Cunter,46.6086478,9.5914789
7453,Tinizong,,GR,Tinizong,46.5831951,9.6167789
7454,Rona,,GR,Rona,46.5612,9.62467
7455,Mulegns,,GR,Mulegns,46.5241285,9.6204795
7456,Marmorera,,GR,Marmorera,46.4971369,9.6424351
7456,Sur,,GR,Sur,46.5225078,9.6316022
7457,Bivio,,GR,Bivio,46.4681019,9.650278
7458,Mon,,GR,Mon,46.6503,9.56352
7459,Stierva,,GR,Stierva,46.6635481,9.5421051
7460,Savognin,,GR,Savognin,46.5973658,9.5969599
7462,Salouf,,GR,Salouf,46.6246211,9.5756662
7463,Riom,,GR,Riom,46.6055515,9.5818896
7464,Parsonz,,GR,Parsonz,46.6101141,9.5720025
7472,Surava,,GR,Surava,46.6655067,9.6120926
7473,Alvaneu Bad,,GR,Alvaneu Bad,46.66816,9.64581
7477,Filisur,,GR,Filisur,46.6734153,9.6863771
7482,Bergün/Bravuogn,,GR,Bergün/Bravuogn,46.6290177,9.7453786
7482,Preda,,GR,Preda,46.5891956,9.7759152
7482,Stugl/Stuls,,GR,Stugl/Stuls,46.6504778,9.7312939
7484,Latsch,,GR,Latsch,46.6339213,9.752449
7492,Alvaneu Dorf,,GR,Alvaneu Dorf,46.6786848,9.6459275
7493,Schmitten (Albula),,GR,Schmitten (Albula),46.6879611,9.6733109
7494,Davos Wiesen,,GR,Davos Wiesen,46.7046823,9.715258
7494,Jenisberg,,GR,Davos Wiesen,46.6954518,9.7271314
7500,St. Moritz,,GR,St. Moritz,46.4907973,9.8355079
7500,St. Moritz 1,PO box only,GR,St. Moritz 1,46.4998206,9.8414036
7500,St. Moritz 3 Bad,PO box only,GR,St. Moritz 3,46.486099,9.835833
7502,Bever,,GR,Bever,46.5522859,9.8895129
7502,Spinas,,GR,Bever,46.559846,9.845335
7503,Punt Muragl,,GR,Samedan,46.5086548,9.882625
7503,Samedan,,GR,Samedan,46.5507328,9.7970753
7504,Bernina Suot,,GR,Pontresina,46.444846,9.9694
7504,Morteratsch,,GR,Pontresina,46.4929957,9.9024964
7504,Pontresina,,GR,Pontresina,46.4929957,9.9024964
7505,Celerina/Schlarigna,,GR,Celerina/Schlarigna,46.5123333,9.8589518
7512,Champfèr,,GR,Champfèr,46.4774268,9.802106
7513,Silvaplana,,GR,Silvaplana,46.4599864,9.7955009
7513,Silvaplana-Surlej,,GR,Silvaplana-Surlej,46.45902,9.81061
7514,Fex,,GR,Fex,46.3958325,9.7920829
7514,Sils/Segl Maria,,GR,Sils/Segl Maria,46.3958325,9.7920829
7515,Sils/Segl Baselgia,,GR,Sils/Segl Baselgia,46.4359526,9.7483757
7516,Maloja,,GR,Maloja,46.4010681,9.6952551
7517,Plaun da Lej,,GR,Plaun da Lej,46.42134,9.72649
7522,La Punt-Chamues-ch,,GR,La Punt-Chamues-ch,46.5789952,9.925413
7523,Madulain,,GR,Madulain,46.5864909,9.9384813
7524,Zuoz,,GR,Zuoz,46.6029209,9.9599933
7525,S-chanf,,GR,S-chanf,46.5866833,10.0537755
7526,Chapella,,GR,Cinuos-chel,46.6296173,10.0067607
7526,Cinuos-chel,,GR,Cinuos-chel,46.6409523,10.0226046
7526,Susauna,,GR,Cinuos-chel,46.63629,9.99024
7527,Brail,,GR,Brail,46.654666,10.0335368
7530,Il Fuorn,,GR,Zernez,46.6645157,10.2101113
7530,Ova Spin,,GR,Zernez,46.67852,10.16063
7530,Zernez,,GR,Zernez,46.6663975,10.14355
7532,Tschierv,,GR,Tschierv,46.6276392,10.3328622
7533,Fuldera,,GR,Fuldera,46.6093648,10.3721966
7534,Lü,,GR,Lü,46.6236316,10.3686811
7535,Valchava,,GR,Valchava,46.6013739,10.4068685
7536,Sta. Maria Val Müstair,,GR,Sta. Maria Val Müstair,46.6020161,10.4249076
7537,Müstair,,GR,Müstair,46.6261772,10.445857
7542,Susch,,GR,Susch,46.7507975,10.0796664
7543,Lavin,,GR,Lavin,46.7679834,10.1107044
7545,Giarsun,,GR,Guarda,46.76989,10.14391
7545,Guarda,,GR,Guarda,46.7756707,10.1528726
7545,Guarda Staziun,,GR,Guarda,46.771621,10.150697
7546,Ardez,,GR,Ardez,46.7749013,10.2017095
7550,S-charl,,GR,Scuol,46.7155952,10.3345792
7550,Scuol,,GR,Scuol,46.7291199,10.3141052
7550,Tarasp Kurhaus,,GR,Scuol,46.7291199,10.3141052
7551,Ftan,,GR,Ftan,46.79216,10.24761
7552,Vulpera,,GR,Vulpera,46.7874053,10.2826041
7553,Tarasp,,GR,Tarasp,46.7758856,10.2584949
7554,Crusch,,GR,Crusch,46.82048,10.36046
7554,Sent,,GR,Sent,46.8168332,10.3377292
7554,Sur En,,GR,Sent,46.81676,10.36305
7554,Val Sinestra,,GR,Sent,46.85092,10.3372
7556,Ramosch,,GR,Ramosch,46.8224531,10.4164246
7557,Vnà,,GR,Vnà,46.8431,10.3628
7558,Seraplana,,GR,Strada,46.85161,10.41709
7558,Strada,,GR,Strada,46.86172,10.43372
7559,Tschlin,,GR,Tschlin,46.8867934,10.4090621
7560,Martina,,GR,Martina,46.883333,10.466667
7560,Vinadi,,GR,Martina,46.924722,10.485
7562,Laret (Samnaun),,GR,Samnaun-Compatsch,46.9599141,10.3947584
7562,Samnaun-Compatsch,,GR,Samnaun-Compatsch,46.96028,10.40523
7563,Samnaun Dorf,,GR,Samnaun Dorf,46.9313356,10.3508033
7602,Casaccia,,GR,Casaccia,46.3724463,9.6691666
7603,Vicosoprano,,GR,Vicosoprano,46.351022,9.6220807
7604,Borgonovo,,GR,Borgonovo,46.3477208,9.6041429
7605,Stampa,,GR,Stampa,46.3407596,9.5860492
7606,Bondo,,GR,Promontogno,46.3353876,9.5541649
7606,Promontogno,,GR,Promontogno,46.3388066,9.5572625
7608,Castasegna,,GR,Castasegna,46.3333,9.5140999
7610,Soglio,,GR,Soglio,46.341816,9.5395389
7710,Alp Grüm,,GR,Alp Grüm,46.374722,10.031111
7710,Bernina Hospiz,,GR,Ospizio Bernina,46.399563,10.0099579
7710,La Motta,,GR,Ospizio Bernina,46.4083345,10.0550173
7710,Ospizio Bernina,,GR,Ospizio Bernina,46.41111,10.02141
7741,Privilasco,,GR,S. Carlo (Poschiavo),46.3382526,10.0591104
7741,S. Carlo (Poschiavo),,GR,S. Carlo (Poschiavo),46.3417634,10.0600714
7742,Cavaglia,,GR,Poschiavo,46.3662781,10.0423391
7742,La Rösa,,GR,La Rösa,46.4010287,10.0668575
7742,Poschiavo,,GR,Poschiavo,46.3982534,10.0966442
7742,Sfazù,,GR,Sfazù,46.3891862,10.0792923
7742,Val di Campo,,GR,Sfazù,46.402744,10.10928
7743,Brusio,,GR,Brusio,46.2709565,10.1120463
7743,Miralago,,GR,Miralago,46.27279,10.10139
7744,Campocologno,,GR,Campocologno,46.23357,10.14224
7745,Annunziata,,GR,Li Curt,46.3080661,10.0671079
7745,Li Curt,,GR,Li Curt,46.3111303,10.0631236
7745,Prada,,GR,Li Curt,46.309227,10.0714796
7745,S. Antonio (Poschiavo),,GR,Li Curt,46.3137979,10.0610405
7746,Le Prese,,GR,Le Prese,46.292854,10.0781738
7747,Viano,,GR,Viano,46.2533478,10.1397637
7748,Campascio,,GR,Campascio,46.2472632,10.1300716
7748,Cavajone,,GR,Campascio,46.2470968,10.1143172
7748,Zalende,,GR,Campascio,46.2411,10.13391
8000,Zürich,,ZH,Zürich,47.3818133,8.5353261
8001,Zürich Zustellkreis,,ZH,Zürich,47.3741561,8.5396323
8002,Zürich Zustellkreis,,ZH,Zürich,47.3601376,8.5293292
8003,Zürich Zustellkreis,,ZH,Zürich,47.3722063,8.5162396
8004,Zürich Zustellkreis,,ZH,Zürich,47.3807562,8.517289
8005,Zürich,,ZH,Zürich,47.3893214,8.5131587
8006,Zürich Zustellkreis,,ZH,Zürich,47.3886229,8.5439931
8008,Zürich Zustellkreis,,ZH,Zürich,47.359081,8.5529168
8010,Zürich Mülligen,PO box only,ZH,Zürich,47.4908647,8.5492348
8012,Zürich,,ZH,Zürich,47.4908647,8.5492348
8020,Zürich 1,,ZH,Zürich 1,47.3966117,8.5289588
8021,Zürich 1 Fächer,PO box only,ZH,Zürich 1,47.3966117,8.5289588
8022,Zürich 22 Fraumünster,PO box only,ZH,Zürich,47.3697263,8.541363
8024,Zürich 24 Rämistrasse,PO box only,ZH,Zürich,47.3684257,8.5477755
8026,Zürich 26 Aussersihl,PO box only,ZH,Zürich,47.3819633,8.5165268
8027,Zürich 27 Enge,PO box only,ZH,Zürich,47.32961,8.5756395
8031,Zürich 31 Industriequartier,PO box only,ZH,Zürich,47.3853029,8.522896
8032,Zürich 32 Neumünster,,ZH,Zürich,47.3615148,8.5601555
8034,Zürich 34 Riesbach,PO box only,ZH,Zürich,47.358776,8.5549723
8036,Zürich 36 Wiedikon,PO box only,ZH,Zürich,47.3711904,8.5217043
8037,Zürich 37 Wipkingen,,ZH,Zürich,47.393797,8.529588
8038,Zürich 38 Wollishofen,,ZH,Zürich,47.3475102,8.5233369
8040,Zürich 40 Sihlfeld,PO box only,ZH,Zürich,47.3742179,8.517105
8041,Zürich 41 Leimbach,,ZH,Zürich,47.3304839,8.5157059
8042,Zürich 42 Schaffhauserplatz,PO box only,ZH,Zürich,47.4422748,8.5774361
8044,Geeren,,ZH,Gockhausen,47.3757434,8.6076722
8044,Gockhausen,,ZH,Gockhausen,47.38339,8.60009
8044,Zürich 44 Zürichberg,,ZH,Zürich,47.3743105,8.5569024
8045,Zürich 45 Giesshübel,,ZH,Zürich,47.3575524,8.5200813
8046,Zürich 46 Affoltern,,ZH,Zürich,47.4307201,8.5118441
8047,Zürich 47 Albisrieden,,ZH,Zürich,47.3743764,8.4830539
8048,Zürich 48 Altstetten,,ZH,Zürich,47.388613,8.4806818
8049,Zürich 49 Höngg,,ZH,Zürich,47.4044591,8.4970328
8050,Zürich 50 Oerlikon,,ZH,Zürich,47.4122963,8.5572261
8051,Zürich 51 Schwamendingen,,ZH,Zürich,47.4008593,8.5781373
8052,Zürich 52 Seebach,,ZH,Zürich,47.423286,8.5422655
8053,Zürich 53 Witikon,,ZH,Zürich,47.360048,8.5962187
8055,Zürich 55 Heuried,,ZH,Zürich,47.3627973,8.4936631
8057,Zürich Hirschwiesen,,ZH,Zürich,47.3982696,8.5469023
8058,Zürich 58 Flughafen Fracht West,PO box only,ZH,Zürich,47.4582165,8.5554755
8060,Zürich,PO box only,ZH,Zürich,47.450264,8.561241
8063,Zürich 63 Stadtspital Triemli,,ZH,Zürich,47.3668503,8.4971566
8064,Zürich,,ZH,Zürich,47.3994233,8.4818392
8070,Zürich,,ZH,Zürich,47.4908647,8.5492348
8071,Zürich CS PZ,,ZH,Zürich CS PZ,47.4908647,8.5492348
8074,Zürich Voice Publishing,,ZH,Zürich Voice Publishing,47.4908647,8.5492348
8075,Zürich,,ZH,Zürich,47.4908647,8.5492348
8080,Zürich 80,,ZH,Zürich 80,47.2771699,8.4538856
8081,Zürich Helsana,,ZH,Zürich Helsana,47.4908647,8.5492348
8085,Zürich Versicherung,,ZH,Zürich Versicherung,47.5008,8.73403
8086,Zürich Reader's Digest,,ZH,Zürich Reader's Digest,47.4908647,8.5492348
8087,Zürich,,ZH,Zürich,47.4908647,8.5492348
8088,Zürich,,ZH,Zürich,47.4908647,8.5492348
8090,Zürich,,ZH,Zürich,47.3837375,8.5409293
8091,Zürich,,ZH,Zürich,47.3784172,8.5508042
8092,Zürich ETH-Zentrum,,ZH,Zürich ETH-Zentrum,47.378245,8.5496694
8093,Zürich ETH-Hönggerberg,PO box only,ZH,Zürich ETH-Hönggerberg,47.4084429,8.5078433
8096,Zürich IBRS local,,ZH,Zürich IBRS local,47.4908647,8.5492348
8098,Zürich,,ZH,Zürich,47.4908647,8.5492348
8099,Zürich Sonderdienste,,ZH,Zürich Sonderdienste,47.4908647,8.5492348
8102,Oberengstringen,,ZH,Oberengstringen,47.4090873,8.4627128
8103,Unterengstringen,,ZH,Unterengstringen,47.4121616,8.4430849
8104,Weiningen ZH,,ZH,Weiningen ZH,47.4215985,8.4322173
8105,Regensdorf,,ZH,Regensdorf,47.4421954,8.4649434
8105,Watt,,ZH,Watt,47.4428179,8.481188
8106,Adlikon b. Regensdorf,,ZH,Adlikon b. Regensdorf,47.4536402,8.4661068
8107,Buchs ZH,,ZH,Buchs ZH,47.4584851,8.4410222
8108,Dällikon,,ZH,Dällikon,47.4396735,8.4381325
8109,Kloster Fahr,,AG,Kloster Fahr,47.40833,8.4397
8112,Otelfingen,,ZH,Otelfingen,47.4623649,8.3901222
8113,Boppelsen,,ZH,Boppelsen,47.47028,8.40219
8114,Dänikon ZH,,ZH,Dänikon ZH,47.4458065,8.4051088
8115,Hüttikon,,ZH,Hüttikon,47.4445367,8.3868213
8117,Fällanden,,ZH,Fällanden,47.3718093,8.6363396
8118,Pfaffhausen,,ZH,Pfaffhausen,47.36656,8.62463
8121,Benglen,,ZH,Benglen,47.3627013,8.6357248
8122,Binz,,ZH,Binz,47.356485,8.627102
8123,Ebmatingen,,ZH,Ebmatingen,47.35139,8.64078
8124,Maur,,ZH,Maur,47.3344719,8.6736783
8124,Uessikon,,ZH,Maur,47.3259137,8.6841578
8125,Zollikerberg,,ZH,Zollikerberg,47.3446955,8.6037319
8126,Waltikon,,ZH,Zumikon,47.336475,8.618455
8126,Zumikon,,ZH,Zumikon,47.3298953,8.623969
8127,Aesch b. Maur,,ZH,Forch,47.3247859,8.6532444
8127,Forch,,ZH,Forch,47.3247859,8.6532444
8127,Guldenen,,ZH,Forch,47.3247859,8.6532444
8127,Limberg,,ZH,Forch,47.3172533,8.6282474
8127,Scheuren (Forch),,ZH,Forch,47.3247859,8.6532444
8132,Egg b. Zürich,,ZH,Egg b. Zürich,47.3015966,8.6849217
8132,Hinteregg,,ZH,Hinteregg,47.3061986,8.6833576
8132,Langwies b. Egg,,ZH,Egg b. Zürich,47.296027,8.6944292
8132,Neuhaus b. Hinteregg,,ZH,Hinteregg,47.3133337,8.6719934
8132,Vollikon,,ZH,Egg b. Zürich,47.2835167,8.6980813
8133,Emmat,,ZH,Esslingen,47.2923835,8.7018667
8133,Esslingen,,ZH,Esslingen,47.2918838,8.7154242
8134,Adliswil,,ZH,Adliswil,47.3124347,8.5270459
8134,Adliswil 1,PO box only,ZH,Adliswil 1,47.3087135,8.5274633
8134,Oberleimbach,,ZH,Adliswil,47.321171,8.515452
8134,Sood-Oberleimbach,,ZH,Adliswil,47.3199448,8.521675
8135,Albis,,ZH,Langnau am Albis,47.2767746,8.5211278
8135,Langnau am Albis,,ZH,Langnau am Albis,47.28812,8.53783
8135,Sihlbrugg Station,,ZH,Sihlbrugg Station,47.23956,8.57721
8135,Sihlwald,,ZH,Sihlwald,47.2867088,8.5368579
8136,Gattikon,,ZH,Gattikon,47.2846,8.55065
8142,Ringlikon,,ZH,Uitikon Waldegg,47.35799,8.47084
